track_id,instrument,predicted
guitar_electronic_015-106-025,guitar,synthesizer
guitar_acoustic_000-106-075,guitar,synthesizer
guitar_electronic_005-052-075,guitar,synthesizer
guitar_acoustic_035-044-025,guitar,synthesizer
guitar_electronic_005-029-127,guitar,synthesizer
guitar_acoustic_022-053-100,guitar,synthesizer
guitar_electronic_018-053-075,guitar,guitar
guitar_electronic_009-093-025,guitar,synthesizer
guitar_electronic_014-051-050,guitar,synthesizer
guitar_electronic_042-042-025,guitar,synthesizer
guitar_electronic_015-052-127,guitar,synthesizer
guitar_acoustic_002-023-100,guitar,synthesizer
guitar_acoustic_000-034-127,guitar,synthesizer
guitar_acoustic_005-052-025,guitar,synthesizer
guitar_electronic_036-100-100,guitar,synthesizer
guitar_electronic_040-073-025,guitar,synthesizer
guitar_acoustic_024-039-100,guitar,synthesizer
guitar_electronic_014-080-127,guitar,synthesizer
guitar_electronic_008-025-025,guitar,synthesizer
guitar_electronic_004-069-025,guitar,guitar
guitar_electronic_011-068-100,guitar,synthesizer
guitar_acoustic_017-099-025,guitar,synthesizer
guitar_acoustic_001-033-075,guitar,guitar
guitar_electronic_033-061-100,guitar,guitar
guitar_acoustic_016-083-100,guitar,synthesizer
guitar_acoustic_007-040-025,guitar,synthesizer
guitar_electronic_005-104-100,guitar,synthesizer
guitar_electronic_039-023-075,guitar,synthesizer
guitar_acoustic_017-077-127,guitar,synthesizer
guitar_electronic_021-060-127,guitar,synthesizer
guitar_acoustic_005-045-050,guitar,synthesizer
guitar_electronic_015-050-127,guitar,guitar
guitar_electronic_031-094-075,guitar,synthesizer
guitar_electronic_018-085-127,guitar,synthesizer
guitar_acoustic_011-040-075,guitar,synthesizer
guitar_electronic_002-100-025,guitar,synthesizer
guitar_acoustic_008-078-100,guitar,synthesizer
guitar_acoustic_001-086-050,guitar,synthesizer
guitar_acoustic_008-092-075,guitar,synthesizer
guitar_electronic_005-040-075,guitar,synthesizer
guitar_electronic_039-085-025,guitar,synthesizer
guitar_electronic_008-060-075,guitar,synthesizer
guitar_acoustic_028-060-050,guitar,guitar
guitar_electronic_021-057-075,guitar,synthesizer
guitar_electronic_021-066-127,guitar,synthesizer
guitar_electronic_001-049-025,guitar,guitar
guitar_electronic_034-053-025,guitar,synthesizer
guitar_acoustic_007-101-050,guitar,synthesizer
guitar_electronic_037-084-127,guitar,synthesizer
guitar_acoustic_019-104-075,guitar,synthesizer
guitar_electronic_017-097-100,guitar,synthesizer
guitar_acoustic_017-100-025,guitar,synthesizer
guitar_acoustic_024-065-050,guitar,synthesizer
guitar_acoustic_017-087-127,guitar,synthesizer
guitar_acoustic_011-096-127,guitar,synthesizer
guitar_acoustic_019-103-050,guitar,synthesizer
guitar_electronic_021-074-075,guitar,synthesizer
guitar_acoustic_016-099-100,guitar,synthesizer
guitar_electronic_040-060-050,guitar,guitar
guitar_electronic_009-071-075,guitar,synthesizer
guitar_electronic_034-040-100,guitar,synthesizer
guitar_acoustic_006-051-075,guitar,synthesizer
guitar_electronic_030-062-100,guitar,synthesizer
guitar_electronic_044-054-025,guitar,synthesizer
guitar_electronic_000-022-100,guitar,synthesizer
guitar_acoustic_033-021-127,guitar,synthesizer
guitar_electronic_044-058-100,guitar,synthesizer
guitar_electronic_015-022-050,guitar,synthesizer
guitar_electronic_038-068-025,guitar,synthesizer
guitar_acoustic_009-042-075,guitar,synthesizer
guitar_electronic_009-087-127,guitar,synthesizer
guitar_acoustic_005-079-050,guitar,synthesizer
guitar_electronic_038-022-100,guitar,synthesizer
guitar_acoustic_016-022-100,guitar,synthesizer
guitar_electronic_003-042-025,guitar,synthesizer
guitar_acoustic_013-067-025,guitar,guitar
guitar_electronic_035-047-100,guitar,guitar
guitar_acoustic_018-033-100,guitar,guitar
guitar_acoustic_024-037-050,guitar,synthesizer
guitar_acoustic_025-058-025,guitar,guitar
guitar_electronic_027-015-025,guitar,synthesizer
guitar_acoustic_018-024-025,guitar,synthesizer
guitar_acoustic_033-029-025,guitar,synthesizer
guitar_acoustic_029-045-025,guitar,guitar
guitar_electronic_009-054-100,guitar,guitar
guitar_electronic_024-053-050,guitar,guitar
guitar_electronic_041-046-100,guitar,guitar
guitar_electronic_018-099-025,guitar,synthesizer
guitar_electronic_014-059-100,guitar,synthesizer
guitar_electronic_026-044-100,guitar,synthesizer
guitar_electronic_019-049-075,guitar,guitar
guitar_electronic_036-085-075,guitar,synthesizer
guitar_acoustic_000-039-050,guitar,synthesizer
guitar_acoustic_032-030-050,guitar,synthesizer
guitar_electronic_034-063-050,guitar,synthesizer
guitar_acoustic_035-039-075,guitar,synthesizer
guitar_electronic_010-046-075,guitar,guitar
guitar_acoustic_034-102-127,guitar,synthesizer
guitar_acoustic_012-082-100,guitar,synthesizer
guitar_acoustic_018-032-050,guitar,synthesizer
guitar_electronic_029-080-127,guitar,synthesizer
guitar_electronic_027-051-100,guitar,synthesizer
guitar_acoustic_012-048-075,guitar,synthesizer
guitar_electronic_041-081-075,guitar,synthesizer
guitar_electronic_003-082-025,guitar,synthesizer
guitar_electronic_044-079-100,guitar,synthesizer
guitar_electronic_039-102-100,guitar,synthesizer
guitar_electronic_013-061-025,guitar,synthesizer
guitar_acoustic_028-102-127,guitar,synthesizer
guitar_electronic_034-026-127,guitar,synthesizer
guitar_electronic_023-050-127,guitar,guitar
guitar_electronic_002-098-050,guitar,synthesizer
guitar_electronic_027-032-075,guitar,synthesizer
guitar_electronic_037-089-050,guitar,synthesizer
guitar_acoustic_032-100-127,guitar,synthesizer
guitar_acoustic_002-042-100,guitar,synthesizer
guitar_electronic_023-067-050,guitar,guitar
guitar_electronic_008-063-100,guitar,guitar
guitar_acoustic_024-057-050,guitar,synthesizer
guitar_acoustic_035-042-050,guitar,synthesizer
guitar_electronic_037-039-127,guitar,synthesizer
guitar_electronic_005-077-100,guitar,synthesizer
guitar_electronic_039-067-075,guitar,synthesizer
guitar_acoustic_011-089-025,guitar,synthesizer
guitar_electronic_018-023-127,guitar,synthesizer
guitar_electronic_003-058-100,guitar,synthesizer
guitar_electronic_026-102-127,guitar,synthesizer
guitar_acoustic_019-043-100,guitar,synthesizer
guitar_acoustic_029-048-075,guitar,guitar
guitar_electronic_041-086-025,guitar,synthesizer
guitar_electronic_021-108-075,guitar,synthesizer
guitar_acoustic_002-042-025,guitar,synthesizer
guitar_electronic_044-097-050,guitar,synthesizer
guitar_electronic_040-081-050,guitar,synthesizer
guitar_electronic_030-032-075,guitar,synthesizer
guitar_acoustic_009-087-025,guitar,synthesizer
guitar_electronic_039-091-127,guitar,synthesizer
guitar_acoustic_001-059-025,guitar,guitar
guitar_electronic_032-082-100,guitar,synthesizer
guitar_acoustic_035-053-100,guitar,guitar
guitar_electronic_000-040-025,guitar,synthesizer
guitar_acoustic_034-071-075,guitar,synthesizer
guitar_electronic_044-026-100,guitar,synthesizer
guitar_electronic_001-037-025,guitar,synthesizer
guitar_acoustic_025-077-075,guitar,guitar
guitar_electronic_038-029-127,guitar,synthesizer
guitar_electronic_013-085-050,guitar,synthesizer
guitar_electronic_009-091-025,guitar,synthesizer
guitar_electronic_038-050-050,guitar,synthesizer
guitar_electronic_032-068-025,guitar,synthesizer
guitar_electronic_000-097-100,guitar,synthesizer
guitar_electronic_004-062-127,guitar,synthesizer
guitar_electronic_035-083-100,guitar,synthesizer
guitar_acoustic_033-066-050,guitar,guitar
guitar_acoustic_020-042-127,guitar,synthesizer
guitar_electronic_009-071-100,guitar,synthesizer
guitar_acoustic_001-053-127,guitar,guitar
guitar_acoustic_012-025-100,guitar,synthesizer
guitar_acoustic_020-022-100,guitar,synthesizer
guitar_electronic_006-054-050,guitar,guitar
guitar_acoustic_004-060-050,guitar,synthesizer
guitar_electronic_010-083-100,guitar,synthesizer
guitar_electronic_042-085-100,guitar,synthesizer
guitar_acoustic_008-043-100,guitar,synthesizer
guitar_electronic_026-088-025,guitar,synthesizer
guitar_electronic_030-100-100,guitar,synthesizer
guitar_electronic_035-075-050,guitar,synthesizer
guitar_acoustic_026-095-050,guitar,synthesizer
guitar_electronic_016-023-025,guitar,synthesizer
guitar_acoustic_032-055-025,guitar,synthesizer
guitar_acoustic_008-087-075,guitar,synthesizer
guitar_acoustic_009-074-100,guitar,guitar
guitar_acoustic_013-092-050,guitar,guitar
guitar_acoustic_004-038-025,guitar,synthesizer
guitar_electronic_043-107-050,guitar,synthesizer
guitar_acoustic_005-033-050,guitar,synthesizer
guitar_acoustic_008-029-075,guitar,guitar
guitar_acoustic_034-053-075,guitar,guitar
guitar_electronic_009-068-075,guitar,synthesizer
guitar_electronic_045-079-127,guitar,synthesizer
guitar_electronic_013-075-025,guitar,synthesizer
guitar_electronic_010-031-075,guitar,synthesizer
guitar_electronic_030-106-050,guitar,synthesizer
guitar_acoustic_009-022-025,guitar,synthesizer
guitar_acoustic_007-026-127,guitar,synthesizer
guitar_acoustic_024-052-075,guitar,synthesizer
guitar_acoustic_008-101-050,guitar,synthesizer
guitar_electronic_033-074-100,guitar,guitar
guitar_electronic_040-051-100,guitar,guitar
guitar_acoustic_006-094-127,guitar,synthesizer
guitar_acoustic_005-108-127,guitar,synthesizer
guitar_acoustic_024-088-025,guitar,synthesizer
guitar_acoustic_000-105-075,guitar,synthesizer
guitar_acoustic_026-026-025,guitar,synthesizer
guitar_electronic_017-076-075,guitar,synthesizer
guitar_electronic_027-096-050,guitar,synthesizer
guitar_electronic_032-096-127,guitar,synthesizer
guitar_electronic_014-048-075,guitar,synthesizer
guitar_acoustic_006-032-127,guitar,guitar
guitar_electronic_032-086-100,guitar,synthesizer
guitar_acoustic_016-035-127,guitar,synthesizer
guitar_electronic_012-081-050,guitar,synthesizer
guitar_electronic_029-045-075,guitar,synthesizer
guitar_acoustic_024-059-050,guitar,synthesizer
guitar_acoustic_017-055-050,guitar,synthesizer
guitar_acoustic_005-078-100,guitar,synthesizer
guitar_acoustic_028-083-025,guitar,synthesizer
guitar_electronic_006-050-050,guitar,guitar
guitar_acoustic_016-043-127,guitar,guitar
guitar_electronic_009-067-075,guitar,synthesizer
guitar_acoustic_011-078-025,guitar,synthesizer
guitar_electronic_009-039-050,guitar,guitar
guitar_electronic_009-083-025,guitar,synthesizer
guitar_acoustic_008-046-075,guitar,synthesizer
guitar_electronic_008-049-075,guitar,synthesizer
guitar_acoustic_013-090-127,guitar,guitar
guitar_electronic_032-022-100,guitar,synthesizer
guitar_acoustic_034-053-050,guitar,guitar
guitar_electronic_019-051-100,guitar,guitar
guitar_acoustic_026-042-100,guitar,synthesizer
guitar_acoustic_002-033-127,guitar,synthesizer
guitar_electronic_036-022-025,guitar,synthesizer
guitar_acoustic_022-049-025,guitar,guitar
guitar_electronic_001-054-075,guitar,synthesizer
guitar_acoustic_024-105-127,guitar,synthesizer
guitar_electronic_030-086-025,guitar,synthesizer
guitar_electronic_003-084-050,guitar,synthesizer
guitar_electronic_031-098-075,guitar,synthesizer
guitar_electronic_005-061-127,guitar,synthesizer
guitar_electronic_037-056-050,guitar,guitar
guitar_electronic_038-074-075,guitar,synthesizer
guitar_acoustic_004-049-127,guitar,synthesizer
guitar_acoustic_018-044-050,guitar,synthesizer
guitar_electronic_035-060-050,guitar,synthesizer
guitar_electronic_018-051-127,guitar,synthesizer
guitar_electronic_013-067-100,guitar,synthesizer
guitar_electronic_018-106-025,guitar,synthesizer
guitar_electronic_044-040-100,guitar,synthesizer
guitar_acoustic_034-105-127,guitar,synthesizer
guitar_acoustic_034-056-025,guitar,guitar
guitar_acoustic_002-029-127,guitar,synthesizer
guitar_acoustic_009-079-100,guitar,synthesizer
guitar_acoustic_012-098-100,guitar,synthesizer
guitar_electronic_033-031-025,guitar,synthesizer
guitar_electronic_005-076-127,guitar,synthesizer
guitar_electronic_001-038-050,guitar,guitar
guitar_acoustic_004-081-075,guitar,synthesizer
guitar_acoustic_000-072-025,guitar,synthesizer
guitar_electronic_012-058-025,guitar,synthesizer
guitar_acoustic_033-049-025,guitar,guitar
guitar_acoustic_004-076-050,guitar,synthesizer
guitar_acoustic_033-108-050,guitar,synthesizer
guitar_electronic_033-047-025,guitar,synthesizer
guitar_electronic_030-071-050,guitar,synthesizer
guitar_acoustic_027-069-075,guitar,guitar
guitar_acoustic_005-042-025,guitar,synthesizer
guitar_acoustic_020-047-100,guitar,synthesizer
guitar_electronic_017-062-075,guitar,guitar
guitar_electronic_017-063-100,guitar,guitar
guitar_acoustic_001-084-127,guitar,synthesizer
guitar_acoustic_009-068-025,guitar,guitar
guitar_electronic_032-070-100,guitar,synthesizer
guitar_electronic_016-064-127,guitar,synthesizer
guitar_acoustic_005-056-100,guitar,synthesizer
guitar_acoustic_022-054-075,guitar,guitar
guitar_acoustic_013-073-100,guitar,guitar
guitar_electronic_027-035-025,guitar,guitar
guitar_electronic_036-035-127,guitar,synthesizer
guitar_electronic_023-032-100,guitar,synthesizer
guitar_electronic_008-074-050,guitar,synthesizer
guitar_electronic_030-080-100,guitar,synthesizer
guitar_acoustic_006-095-075,guitar,synthesizer
guitar_acoustic_004-054-075,guitar,synthesizer
guitar_electronic_017-056-050,guitar,guitar
guitar_acoustic_004-048-127,guitar,synthesizer
guitar_acoustic_033-044-100,guitar,guitar
guitar_acoustic_002-098-127,guitar,synthesizer
guitar_electronic_038-077-025,guitar,synthesizer
guitar_acoustic_009-064-075,guitar,guitar
guitar_acoustic_032-100-100,guitar,synthesizer
guitar_electronic_029-038-100,guitar,synthesizer
guitar_acoustic_023-042-025,guitar,synthesizer
guitar_acoustic_013-086-025,guitar,guitar
guitar_acoustic_005-057-100,guitar,synthesizer
guitar_electronic_012-053-050,guitar,synthesizer
guitar_electronic_015-026-075,guitar,guitar
guitar_electronic_041-062-050,guitar,guitar
guitar_acoustic_009-031-025,guitar,synthesizer
guitar_acoustic_005-079-100,guitar,synthesizer
guitar_electronic_037-105-100,guitar,synthesizer
guitar_acoustic_007-102-075,guitar,synthesizer
guitar_acoustic_008-094-075,guitar,synthesizer
guitar_acoustic_006-042-075,guitar,guitar
guitar_electronic_016-063-127,guitar,synthesizer
guitar_acoustic_026-085-050,guitar,synthesizer
guitar_electronic_045-047-100,guitar,guitar
guitar_acoustic_009-060-050,guitar,guitar
guitar_acoustic_003-041-050,guitar,synthesizer
guitar_electronic_038-093-050,guitar,synthesizer
guitar_electronic_038-098-100,guitar,synthesizer
guitar_acoustic_005-090-075,guitar,synthesizer
guitar_electronic_016-100-100,guitar,synthesizer
guitar_electronic_018-048-075,guitar,synthesizer
guitar_electronic_024-056-075,guitar,guitar
guitar_acoustic_019-038-100,guitar,synthesizer
guitar_acoustic_032-072-100,guitar,synthesizer
guitar_electronic_001-105-050,guitar,synthesizer
guitar_acoustic_024-021-075,guitar,synthesizer
guitar_electronic_002-066-127,guitar,synthesizer
guitar_electronic_009-063-127,guitar,synthesizer
guitar_acoustic_028-034-127,guitar,synthesizer
guitar_acoustic_032-066-075,guitar,synthesizer
guitar_acoustic_029-044-075,guitar,guitar
guitar_electronic_015-086-075,guitar,synthesizer
guitar_electronic_026-083-025,guitar,synthesizer
guitar_electronic_002-101-050,guitar,synthesizer
guitar_electronic_032-048-075,guitar,synthesizer
guitar_acoustic_003-084-075,guitar,synthesizer
guitar_acoustic_026-098-050,guitar,synthesizer
guitar_electronic_031-079-050,guitar,synthesizer
guitar_electronic_015-090-100,guitar,synthesizer
guitar_electronic_029-084-050,guitar,synthesizer
guitar_electronic_040-084-050,guitar,synthesizer
guitar_acoustic_025-070-050,guitar,synthesizer
guitar_acoustic_029-079-025,guitar,guitar
guitar_electronic_021-058-075,guitar,synthesizer
guitar_acoustic_011-078-050,guitar,synthesizer
guitar_acoustic_032-060-100,guitar,synthesizer
guitar_electronic_044-094-075,guitar,synthesizer
guitar_electronic_032-021-050,guitar,synthesizer
guitar_electronic_017-032-025,guitar,synthesizer
guitar_electronic_031-091-075,guitar,synthesizer
guitar_acoustic_019-086-075,guitar,synthesizer
guitar_acoustic_028-028-050,guitar,synthesizer
guitar_electronic_002-102-050,guitar,synthesizer
guitar_acoustic_009-104-025,guitar,synthesizer
guitar_acoustic_017-058-127,guitar,synthesizer
guitar_electronic_027-034-100,guitar,guitar
guitar_acoustic_032-097-025,guitar,synthesizer
guitar_acoustic_004-025-025,guitar,synthesizer
guitar_electronic_020-075-075,guitar,guitar
guitar_acoustic_007-047-100,guitar,synthesizer
guitar_electronic_027-026-100,guitar,guitar
guitar_electronic_037-067-025,guitar,synthesizer
guitar_acoustic_001-075-127,guitar,synthesizer
guitar_electronic_034-042-025,guitar,synthesizer
guitar_acoustic_001-065-075,guitar,synthesizer
guitar_electronic_001-068-050,guitar,synthesizer
guitar_electronic_010-060-050,guitar,guitar
guitar_electronic_039-101-075,guitar,synthesizer
guitar_electronic_037-084-075,guitar,synthesizer
guitar_electronic_031-062-025,guitar,synthesizer
guitar_electronic_003-056-100,guitar,guitar
guitar_electronic_027-018-100,guitar,synthesizer
guitar_acoustic_029-081-100,guitar,synthesizer
guitar_acoustic_013-051-075,guitar,guitar
guitar_acoustic_026-091-025,guitar,synthesizer
guitar_electronic_004-046-075,guitar,guitar
guitar_acoustic_024-030-075,guitar,synthesizer
guitar_acoustic_001-068-100,guitar,synthesizer
guitar_acoustic_002-036-050,guitar,synthesizer
guitar_electronic_017-025-075,guitar,synthesizer
guitar_acoustic_018-045-025,guitar,guitar
guitar_acoustic_008-069-050,guitar,synthesizer
guitar_electronic_009-100-127,guitar,synthesizer
